"bird"	"csv"	"date"	"trial"	"lpath"	"rpath"	"lbucket"	"rbucket"	"optimal_r"	"lFR"	"rFR"	"RT"	"left"	"distance"	"session"	"phase"	"psession"	"optimal"	"ros"
"24W"	"Train.csv"	"08/05/15"	7	2	3	5	4	-1	1	1	0.517	0	1	2	"Training 1"	2	"L"	0.444444444444444
"24W"	"Train.csv"	"08/05/15"	8	2	3	3	8	1	1	1	0.554	0	-5	2	"Training 1"	2	"R"	0.727272727272727
"24W"	"Train.csv"	"08/05/15"	9	2	3	7	8	1	1	1	1.065	0	-1	2	"Training 1"	2	"R"	0.533333333333333
"24W"	"Train.csv"	"08/05/15"	10	2	3	4	7	1	1	1	1.93	0	-3	2	"Training 1"	2	"R"	0.636363636363636
"24W"	"Train.csv"	"08/05/15"	11	2	3	10	3	-1	1	1	1.082	0	7	2	"Training 1"	2	"L"	0.230769230769231
"24W"	"Train.csv"	"08/05/15"	12	2	3	5	9	1	1	1	0.425	0	-4	2	"Training 1"	2	"R"	0.642857142857143
"24W"	"Train.csv"	"08/05/15"	13	2	3	4	8	1	1	1	1.275	0	-4	2	"Training 1"	2	"R"	0.666666666666667
"24W"	"Train.csv"	"08/05/15"	14	2	3	10	2	-1	1	1	0.997	0	8	2	"Training 1"	2	"L"	0.166666666666667
"24W"	"Train.csv"	"08/05/15"	15	2	3	8	10	1	1	1	0.841	0	-2	2	"Training 1"	2	"R"	0.555555555555556
"24W"	"Train.csv"	"08/05/15"	16	2	3	8	5	-1	1	1	0.619	0	3	2	"Training 1"	2	"L"	0.384615384615385
"24W"	"Train.csv"	"08/05/15"	17	2	3	3	7	1	1	1	1.462	0	-4	2	"Training 1"	2	"R"	0.7
"24W"	"Train.csv"	"08/05/15"	18	2	3	1	4	1	1	1	1.927	0	-3	2	"Training 1"	2	"R"	0.8
"24W"	"Train.csv"	"08/05/15"	19	2	3	8	7	-1	1	1	1.764	0	1	2	"Training 1"	2	"L"	0.466666666666667
"24W"	"Train.csv"	"08/05/15"	20	2	3	2	3	1	1	1	0.785	0	-1	2	"Training 1"	2	"R"	0.6
"24W"	"Train.csv"	"08/05/15"	21	2	3	1	2	1	1	1	0.987	0	-1	2	"Training 1"	2	"R"	0.666666666666667
"24W"	"Train.csv"	"08/05/15"	22	2	3	3	3	0	1	1	1.026	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	23	2	3	6	8	1	1	1	1.927	1	-2	2	"Training 1"	2	"R"	0.571428571428571
"24W"	"Train.csv"	"08/05/15"	24	2	3	9	8	-1	1	1	3.44	0	1	2	"Training 1"	2	"L"	0.470588235294118
"24W"	"Train.csv"	"08/05/15"	25	2	3	5	5	0	1	1	1.196	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	26	2	3	6	7	1	1	1	1.116	0	-1	2	"Training 1"	2	"R"	0.538461538461538
"24W"	"Train.csv"	"08/05/15"	27	2	3	5	8	1	1	1	1.226	0	-3	2	"Training 1"	2	"R"	0.615384615384615
"24W"	"Train.csv"	"08/05/15"	28	2	3	1	10	1	1	1	1.147	0	-9	2	"Training 1"	2	"R"	0.909090909090909
"24W"	"Train.csv"	"08/05/15"	29	2	3	6	4	-1	1	1	0.527	0	2	2	"Training 1"	2	"L"	0.4
"24W"	"Train.csv"	"08/05/15"	30	2	3	1	9	1	1	1	0.628	0	-8	2	"Training 1"	2	"R"	0.9
"24W"	"Train.csv"	"08/05/15"	31	2	3	3	5	1	1	1	2.5	0	-2	2	"Training 1"	2	"R"	0.625
"24W"	"Train.csv"	"08/05/15"	32	2	3	8	9	1	1	1	1.172	0	-1	2	"Training 1"	2	"R"	0.529411764705882
"24W"	"Train.csv"	"08/05/15"	33	2	3	2	1	-1	1	1	0.726	0	1	2	"Training 1"	2	"L"	0.333333333333333
"24W"	"Train.csv"	"08/05/15"	34	2	3	9	4	-1	1	1	1.202	0	5	2	"Training 1"	2	"L"	0.307692307692308
"24W"	"Train.csv"	"08/05/15"	35	2	3	7	3	-1	1	1	1.474	1	4	2	"Training 1"	2	"L"	0.3
"24W"	"Train.csv"	"08/05/15"	36	2	3	8	4	-1	1	1	1.412	0	4	2	"Training 1"	2	"L"	0.333333333333333
"24W"	"Train.csv"	"08/05/15"	37	2	3	8	6	-1	1	1	1.439	0	2	2	"Training 1"	2	"L"	0.428571428571429
"24W"	"Train.csv"	"08/05/15"	38	2	3	9	5	-1	1	1	1.373	0	4	2	"Training 1"	2	"L"	0.357142857142857
"24W"	"Train.csv"	"08/05/15"	39	2	3	7	2	-1	1	1	1.257	1	5	2	"Training 1"	2	"L"	0.222222222222222
"24W"	"Train.csv"	"08/05/15"	40	2	3	7	6	-1	1	1	1.695	0	1	2	"Training 1"	2	"L"	0.461538461538462
"24W"	"Train.csv"	"08/05/15"	41	2	3	6	9	1	1	1	0.51	0	-3	2	"Training 1"	2	"R"	0.6
"24W"	"Train.csv"	"08/05/15"	42	2	3	8	1	-1	1	1	1.833	0	7	2	"Training 1"	2	"L"	0.111111111111111
"24W"	"Train.csv"	"08/05/15"	43	2	3	7	10	1	1	1	4.571	1	-3	2	"Training 1"	2	"R"	0.588235294117647
"24W"	"Train.csv"	"08/05/15"	44	2	3	1	7	1	1	1	0.84	0	-6	2	"Training 1"	2	"R"	0.875
"24W"	"Train.csv"	"08/05/15"	45	2	3	3	1	-1	1	1	2.709	0	2	2	"Training 1"	2	"L"	0.25
"24W"	"Train.csv"	"08/05/15"	46	2	3	5	2	-1	1	1	0.931	1	3	2	"Training 1"	2	"L"	0.285714285714286
"24W"	"Train.csv"	"08/05/15"	47	2	3	2	8	1	1	1	0.77	0	-6	2	"Training 1"	2	"R"	0.8
"24W"	"Train.csv"	"08/05/15"	48	2	3	1	3	1	1	1	2.344	0	-2	2	"Training 1"	2	"R"	0.75
"24W"	"Train.csv"	"08/05/15"	49	2	3	8	8	0	1	1	0.638	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	50	2	3	3	9	1	1	1	1.605	0	-6	2	"Training 1"	2	"R"	0.75
"24W"	"Train.csv"	"08/05/15"	51	2	3	2	2	0	1	1	0.658	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	52	2	3	8	2	-1	1	1	1.332	1	6	2	"Training 1"	2	"L"	0.2
"24W"	"Train.csv"	"08/05/15"	53	2	3	7	1	-1	1	1	0.877	0	6	2	"Training 1"	2	"L"	0.125
"24W"	"Train.csv"	"08/05/15"	54	2	3	3	6	1	1	1	1.419	0	-3	2	"Training 1"	2	"R"	0.666666666666667
"24W"	"Train.csv"	"08/05/15"	55	2	3	8	3	-1	1	1	1.97	1	5	2	"Training 1"	2	"L"	0.272727272727273
"24W"	"Train.csv"	"08/05/15"	56	2	3	4	1	-1	1	1	1.124	1	3	2	"Training 1"	2	"L"	0.2
"24W"	"Train.csv"	"08/05/15"	57	2	3	5	6	1	1	1	1.418	0	-1	2	"Training 1"	2	"R"	0.545454545454545
"24W"	"Train.csv"	"08/05/15"	58	2	3	3	4	1	1	1	2.148	1	-1	2	"Training 1"	2	"R"	0.571428571428571
"24W"	"Train.csv"	"08/05/15"	59	2	3	9	1	-1	1	1	2.932	1	8	2	"Training 1"	2	"L"	0.1
"24W"	"Train.csv"	"08/05/15"	60	2	3	5	1	-1	1	1	0.912	1	4	2	"Training 1"	2	"L"	0.166666666666667
"24W"	"Train.csv"	"08/05/15"	61	2	3	4	5	1	1	1	2.168	0	-1	2	"Training 1"	2	"R"	0.555555555555556
"24W"	"Train.csv"	"08/05/15"	62	2	3	1	8	1	1	1	1.419	1	-7	2	"Training 1"	2	"R"	0.888888888888889
"24W"	"Train.csv"	"08/05/15"	63	2	3	6	5	-1	1	1	2.186	1	1	2	"Training 1"	2	"L"	0.454545454545455
"24W"	"Train.csv"	"08/05/15"	64	2	3	6	6	0	1	1	3.299	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	65	2	3	4	10	1	1	1	0.842	0	-6	2	"Training 1"	2	"R"	0.714285714285714
"24W"	"Train.csv"	"08/05/15"	66	2	3	10	4	-1	1	1	3.616	1	6	2	"Training 1"	2	"L"	0.285714285714286
"24W"	"Train.csv"	"08/05/15"	67	2	3	7	7	0	1	1	1.582	1	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	68	2	3	2	6	1	1	1	1.383	0	-4	2	"Training 1"	2	"R"	0.75
"24W"	"Train.csv"	"08/05/15"	69	2	3	1	1	0	1	1	1.245	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	70	2	3	10	8	-1	1	1	1.09	0	2	2	"Training 1"	2	"L"	0.444444444444444
"24W"	"Train.csv"	"08/05/15"	71	2	3	10	10	0	1	1	1.675	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	72	2	3	1	5	1	1	1	1.203	1	-4	2	"Training 1"	2	"R"	0.833333333333333
"24W"	"Train.csv"	"08/05/15"	73	2	3	9	3	-1	1	1	1.966	0	6	2	"Training 1"	2	"L"	0.25
"24W"	"Train.csv"	"08/05/15"	74	2	3	6	10	1	1	1	0.556	0	-4	2	"Training 1"	2	"R"	0.625
"24W"	"Train.csv"	"08/05/15"	75	2	3	1	6	1	1	1	2.244	0	-5	2	"Training 1"	2	"R"	0.857142857142857
"24W"	"Train.csv"	"08/05/15"	76	2	3	5	7	1	1	1	1.048	0	-2	2	"Training 1"	2	"R"	0.583333333333333
"24W"	"Train.csv"	"08/05/15"	77	2	3	9	7	-1	1	1	0.892	0	2	2	"Training 1"	2	"L"	0.4375
"24W"	"Train.csv"	"08/05/15"	78	2	3	2	7	1	1	1	2.044	0	-5	2	"Training 1"	2	"R"	0.777777777777778
"24W"	"Train.csv"	"08/05/15"	79	2	3	9	2	-1	1	1	3.177	0	7	2	"Training 1"	2	"L"	0.181818181818182
"24W"	"Train.csv"	"08/05/15"	80	2	3	2	10	1	1	1	0.537	0	-8	2	"Training 1"	2	"R"	0.833333333333333
"24W"	"Train.csv"	"08/05/15"	81	2	3	4	3	-1	1	1	2.3	0	1	2	"Training 1"	2	"L"	0.428571428571429
"24W"	"Train.csv"	"08/05/15"	82	2	3	4	9	1	1	1	0.653	0	-5	2	"Training 1"	2	"R"	0.692307692307692
"24W"	"Train.csv"	"08/05/15"	83	2	3	5	3	-1	1	1	1.214	0	2	2	"Training 1"	2	"L"	0.375
"24W"	"Train.csv"	"08/05/15"	84	2	3	4	2	-1	1	1	1.078	0	2	2	"Training 1"	2	"L"	0.333333333333333
"24W"	"Train.csv"	"08/05/15"	85	2	3	9	10	1	1	1	1.961	0	-1	2	"Training 1"	2	"R"	0.526315789473684
"24W"	"Train.csv"	"08/05/15"	86	2	3	6	2	-1	1	1	0.696	0	4	2	"Training 1"	2	"L"	0.25
"24W"	"Train.csv"	"08/05/15"	87	2	3	9	6	-1	1	1	0.972	0	3	2	"Training 1"	2	"L"	0.4
"24W"	"Train.csv"	"08/05/15"	88	2	3	4	4	0	1	1	2.052	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	89	2	3	7	9	1	1	1	0.783	0	-2	2	"Training 1"	2	"R"	0.5625
"24W"	"Train.csv"	"08/05/15"	90	2	3	2	9	1	1	1	0.497	0	-7	2	"Training 1"	2	"R"	0.818181818181818
"24W"	"Train.csv"	"08/05/15"	91	2	3	9	9	0	1	1	1.628	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	92	2	3	2	4	1	1	1	1.229	0	-2	2	"Training 1"	2	"R"	0.666666666666667
"24W"	"Train.csv"	"08/05/15"	93	2	3	4	6	1	1	1	0.563	0	-2	2	"Training 1"	2	"R"	0.6
"24W"	"Train.csv"	"08/05/15"	94	2	3	10	6	-1	1	1	0.493	0	4	2	"Training 1"	2	"L"	0.375
"24W"	"Train.csv"	"08/05/15"	95	2	3	7	4	-1	1	1	1.856	0	3	2	"Training 1"	2	"L"	0.363636363636364
"24W"	"Train.csv"	"08/05/15"	96	2	3	5	10	1	1	1	1.944	0	-5	2	"Training 1"	2	"R"	0.666666666666667
"24W"	"Train.csv"	"08/05/15"	97	2	3	10	5	-1	1	1	1.614	0	5	2	"Training 1"	2	"L"	0.333333333333333
"24W"	"Train.csv"	"08/05/15"	98	2	3	2	5	1	1	1	1.043	0	-3	2	"Training 1"	2	"R"	0.714285714285714
"24W"	"Train.csv"	"08/05/15"	99	2	3	7	5	-1	1	1	0.896	0	2	2	"Training 1"	2	"L"	0.416666666666667
"24W"	"Train.csv"	"08/05/15"	100	2	3	10	1	-1	1	1	1.82	0	9	2	"Training 1"	2	"L"	0.0909090909090909
"24W"	"Train.csv"	"08/05/15"	101	2	3	5	1	-1	1	1	1.559	1	4	2	"Training 1"	2	"L"	0.166666666666667
"24W"	"Train.csv"	"08/05/15"	102	2	3	3	5	1	1	1	2.619	0	-2	2	"Training 1"	2	"R"	0.625
"24W"	"Train.csv"	"08/05/15"	103	2	3	2	8	1	1	1	1.333	0	-6	2	"Training 1"	2	"R"	0.8
"24W"	"Train.csv"	"08/05/15"	104	2	3	7	9	1	1	1	0.757	0	-2	2	"Training 1"	2	"R"	0.5625
"24W"	"Train.csv"	"08/05/15"	105	2	3	5	2	-1	1	1	1.362	1	3	2	"Training 1"	2	"L"	0.285714285714286
"24W"	"Train.csv"	"08/05/15"	106	2	3	1	8	1	1	1	1.367	0	-7	2	"Training 1"	2	"R"	0.888888888888889
"24W"	"Train.csv"	"08/05/15"	107	2	3	8	2	-1	1	1	1.814	0	6	2	"Training 1"	2	"L"	0.2
"24W"	"Train.csv"	"08/05/15"	108	2	3	6	2	-1	1	1	1.16	0	4	2	"Training 1"	2	"L"	0.25
"24W"	"Train.csv"	"08/05/15"	109	2	3	5	5	0	1	1	0.879	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	110	2	3	1	3	1	1	1	0.531	0	-2	2	"Training 1"	2	"R"	0.75
"24W"	"Train.csv"	"08/05/15"	111	2	3	2	4	1	1	1	0.693	0	-2	2	"Training 1"	2	"R"	0.666666666666667
"24W"	"Train.csv"	"08/05/15"	112	2	3	9	6	-1	1	1	1.728	0	3	2	"Training 1"	2	"L"	0.4
"24W"	"Train.csv"	"08/05/15"	113	2	3	8	8	0	1	1	0.539	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	114	2	3	6	7	1	1	1	0.554	0	-1	2	"Training 1"	2	"R"	0.538461538461538
"24W"	"Train.csv"	"08/05/15"	115	2	3	4	3	-1	1	1	0.969	0	1	2	"Training 1"	2	"L"	0.428571428571429
"24W"	"Train.csv"	"08/05/15"	116	2	3	3	6	1	1	1	0.938	0	-3	2	"Training 1"	2	"R"	0.666666666666667
"24W"	"Train.csv"	"08/05/15"	117	2	3	5	9	1	1	1	1.467	0	-4	2	"Training 1"	2	"R"	0.642857142857143
"24W"	"Train.csv"	"08/05/15"	118	2	3	4	10	1	1	1	1.276	0	-6	2	"Training 1"	2	"R"	0.714285714285714
"24W"	"Train.csv"	"08/05/15"	119	2	3	6	10	1	1	1	1.901	0	-4	2	"Training 1"	2	"R"	0.625
"24W"	"Train.csv"	"08/05/15"	120	2	3	4	5	1	1	1	1.012	0	-1	2	"Training 1"	2	"R"	0.555555555555556
"24W"	"Train.csv"	"08/05/15"	121	2	3	4	2	-1	1	1	2.84	1	2	2	"Training 1"	2	"L"	0.333333333333333
"24W"	"Train.csv"	"08/05/15"	122	2	3	7	2	-1	1	1	6.486	1	5	2	"Training 1"	2	"L"	0.222222222222222
"24W"	"Train.csv"	"08/05/15"	123	2	3	4	7	1	1	1	1.389	1	-3	2	"Training 1"	2	"R"	0.636363636363636
"24W"	"Train.csv"	"08/05/15"	124	2	3	3	9	1	1	1	0.646	0	-6	2	"Training 1"	2	"R"	0.75
"24W"	"Train.csv"	"08/05/15"	125	2	3	3	2	-1	1	1	1.09	0	1	2	"Training 1"	2	"L"	0.4
"24W"	"Train.csv"	"08/05/15"	126	2	3	5	8	1	1	1	0.593	0	-3	2	"Training 1"	2	"R"	0.615384615384615
"24W"	"Train.csv"	"08/05/15"	127	2	3	5	6	1	1	1	0.61	0	-1	2	"Training 1"	2	"R"	0.545454545454545
"24W"	"Train.csv"	"08/05/15"	128	2	3	2	6	1	1	1	1.117	0	-4	2	"Training 1"	2	"R"	0.75
"24W"	"Train.csv"	"08/05/15"	129	2	3	5	10	1	1	1	0.841	0	-5	2	"Training 1"	2	"R"	0.666666666666667
"24W"	"Train.csv"	"08/05/15"	130	2	3	9	9	0	1	1	2.664	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	131	2	3	5	7	1	1	1	0.71	0	-2	2	"Training 1"	2	"R"	0.583333333333333
"24W"	"Train.csv"	"08/05/15"	132	2	3	3	3	0	1	1	1.92	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	133	2	3	9	3	-1	1	1	3.076	0	6	2	"Training 1"	2	"L"	0.25
"24W"	"Train.csv"	"08/05/15"	134	2	3	3	7	1	1	1	2.75	0	-4	2	"Training 1"	2	"R"	0.7
"24W"	"Train.csv"	"08/05/15"	135	2	3	5	3	-1	1	1	0.817	0	2	2	"Training 1"	2	"L"	0.375
"24W"	"Train.csv"	"08/05/15"	136	2	3	1	1	0	1	1	1.171	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	137	2	3	10	7	-1	1	1	0.611	0	3	2	"Training 1"	2	"L"	0.411764705882353
"24W"	"Train.csv"	"08/05/15"	138	2	3	7	8	1	1	1	1.957	0	-1	2	"Training 1"	2	"R"	0.533333333333333
"24W"	"Train.csv"	"08/05/15"	139	2	3	2	2	0	1	1	1.402	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	140	2	3	2	9	1	1	1	0.679	0	-7	2	"Training 1"	2	"R"	0.818181818181818
"24W"	"Train.csv"	"08/05/15"	141	2	3	8	1	-1	1	1	0.528	0	7	2	"Training 1"	2	"L"	0.111111111111111
"24W"	"Train.csv"	"08/05/15"	142	2	3	1	9	1	1	1	0.89	0	-8	2	"Training 1"	2	"R"	0.9
"24W"	"Train.csv"	"08/05/15"	143	2	3	9	8	-1	1	1	1.038	0	1	2	"Training 1"	2	"L"	0.470588235294118
"24W"	"Train.csv"	"08/05/15"	144	2	3	7	10	1	1	1	0.72	0	-3	2	"Training 1"	2	"R"	0.588235294117647
"24W"	"Train.csv"	"08/05/15"	145	2	3	6	6	0	1	1	0.495	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	146	2	3	8	7	-1	1	1	1.59	0	1	2	"Training 1"	2	"L"	0.466666666666667
"24W"	"Train.csv"	"08/05/15"	147	2	3	7	1	-1	1	1	0.796	0	6	2	"Training 1"	2	"L"	0.125
"24W"	"Train.csv"	"08/05/15"	148	2	3	9	10	1	1	1	0.62	0	-1	2	"Training 1"	2	"R"	0.526315789473684
"24W"	"Train.csv"	"08/05/15"	149	2	3	8	3	-1	1	1	0.548	0	5	2	"Training 1"	2	"L"	0.272727272727273
"24W"	"Train.csv"	"08/05/15"	150	2	3	4	8	1	1	1	0.679	0	-4	2	"Training 1"	2	"R"	0.666666666666667
"24W"	"Train.csv"	"08/05/15"	151	2	3	3	4	1	1	1	0.644	0	-1	2	"Training 1"	2	"R"	0.571428571428571
"24W"	"Train.csv"	"08/05/15"	152	2	3	8	10	1	1	1	0.848	0	-2	2	"Training 1"	2	"R"	0.555555555555556
"24W"	"Train.csv"	"08/05/15"	153	2	3	5	4	-1	1	1	3.977	1	1	2	"Training 1"	2	"L"	0.444444444444444
"24W"	"Train.csv"	"08/05/15"	154	2	3	9	1	-1	1	1	2.117	1	8	2	"Training 1"	2	"L"	0.1
"24W"	"Train.csv"	"08/05/15"	155	2	3	7	3	-1	1	1	1.202	0	4	2	"Training 1"	2	"L"	0.3
"24W"	"Train.csv"	"08/05/15"	156	2	3	2	7	1	1	1	1.029	0	-5	2	"Training 1"	2	"R"	0.777777777777778
"24W"	"Train.csv"	"08/05/15"	157	2	3	3	8	1	1	1	1.927	0	-5	2	"Training 1"	2	"R"	0.727272727272727
"24W"	"Train.csv"	"08/05/15"	158	2	3	10	10	0	1	1	0.544	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	159	2	3	10	2	-1	1	1	1.132	0	8	2	"Training 1"	2	"L"	0.166666666666667
"24W"	"Train.csv"	"08/05/15"	160	2	3	1	4	1	1	1	1.427	0	-3	2	"Training 1"	2	"R"	0.8
"24W"	"Train.csv"	"08/05/15"	161	2	3	4	9	1	1	1	0.945	0	-5	2	"Training 1"	2	"R"	0.692307692307692
"24W"	"Train.csv"	"08/05/15"	162	2	3	3	10	1	1	1	0.53	0	-7	2	"Training 1"	2	"R"	0.769230769230769
"24W"	"Train.csv"	"08/05/15"	163	2	3	7	7	0	1	1	2.69	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	164	2	3	1	5	1	1	1	0.675	0	-4	2	"Training 1"	2	"R"	0.833333333333333
"24W"	"Train.csv"	"08/05/15"	165	2	3	7	5	-1	1	1	0.912	0	2	2	"Training 1"	2	"L"	0.416666666666667
"24W"	"Train.csv"	"08/05/15"	166	2	3	2	5	1	1	1	0.519	0	-3	2	"Training 1"	2	"R"	0.714285714285714
"24W"	"Train.csv"	"08/05/15"	167	2	3	10	6	-1	1	1	0.982	0	4	2	"Training 1"	2	"L"	0.375
"24W"	"Train.csv"	"08/05/15"	168	2	3	6	9	1	1	1	0.718	0	-3	2	"Training 1"	2	"R"	0.6
"24W"	"Train.csv"	"08/05/15"	169	2	3	9	4	-1	1	1	2.06	0	5	2	"Training 1"	2	"L"	0.307692307692308
"24W"	"Train.csv"	"08/05/15"	170	2	3	6	1	-1	1	1	1.177	0	5	2	"Training 1"	2	"L"	0.142857142857143
"24W"	"Train.csv"	"08/05/15"	171	2	3	8	6	-1	1	1	1.257	0	2	2	"Training 1"	2	"L"	0.428571428571429
"24W"	"Train.csv"	"08/05/15"	172	2	3	1	10	1	1	1	0.966	0	-9	2	"Training 1"	2	"R"	0.909090909090909
"24W"	"Train.csv"	"08/05/15"	173	2	3	2	3	1	1	1	1.088	0	-1	2	"Training 1"	2	"R"	0.6
"24W"	"Train.csv"	"08/05/15"	174	2	3	9	7	-1	1	1	0.63	0	2	2	"Training 1"	2	"L"	0.4375
"24W"	"Train.csv"	"08/05/15"	175	2	3	6	3	-1	1	1	0.528	0	3	2	"Training 1"	2	"L"	0.333333333333333
"24W"	"Train.csv"	"08/05/15"	176	2	3	1	7	1	1	1	0.548	0	-6	2	"Training 1"	2	"R"	0.875
"24W"	"Train.csv"	"08/05/15"	177	2	3	10	5	-1	1	1	0.859	0	5	2	"Training 1"	2	"L"	0.333333333333333
"24W"	"Train.csv"	"08/05/15"	178	2	3	4	6	1	1	1	0.737	0	-2	2	"Training 1"	2	"R"	0.6
"24W"	"Train.csv"	"08/05/15"	179	2	3	1	6	1	1	1	0.916	0	-5	2	"Training 1"	2	"R"	0.857142857142857
"24W"	"Train.csv"	"08/05/15"	180	2	3	6	8	1	1	1	0.661	0	-2	2	"Training 1"	2	"R"	0.571428571428571
"24W"	"Train.csv"	"08/05/15"	181	2	3	7	4	-1	1	1	1	0	3	2	"Training 1"	2	"L"	0.363636363636364
"24W"	"Train.csv"	"08/05/15"	182	2	3	8	5	-1	1	1	0.588	0	3	2	"Training 1"	2	"L"	0.384615384615385
"24W"	"Train.csv"	"08/05/15"	183	2	3	10	1	-1	1	1	1.391	0	9	2	"Training 1"	2	"L"	0.0909090909090909
"24W"	"Train.csv"	"08/05/15"	184	2	3	9	2	-1	1	1	0.796	0	7	2	"Training 1"	2	"L"	0.181818181818182
"24W"	"Train.csv"	"08/05/15"	185	2	3	10	3	-1	1	1	0.594	0	7	2	"Training 1"	2	"L"	0.230769230769231
"24W"	"Train.csv"	"08/05/15"	186	2	3	2	10	1	1	1	1.512	0	-8	2	"Training 1"	2	"R"	0.833333333333333
"24W"	"Train.csv"	"08/05/15"	187	2	3	6	5	-1	1	1	3.683	1	1	2	"Training 1"	2	"L"	0.454545454545455
"24W"	"Train.csv"	"08/05/15"	188	2	3	9	5	-1	1	1	1.759	0	4	2	"Training 1"	2	"L"	0.357142857142857
"24W"	"Train.csv"	"08/05/15"	189	2	3	10	4	-1	1	1	0.622	0	6	2	"Training 1"	2	"L"	0.285714285714286
"24W"	"Train.csv"	"08/05/15"	190	2	3	8	9	1	1	1	0.829	0	-1	2	"Training 1"	2	"R"	0.529411764705882
"24W"	"Train.csv"	"08/05/15"	191	2	3	3	1	-1	1	1	1.581	0	2	2	"Training 1"	2	"L"	0.25
"24W"	"Train.csv"	"08/05/15"	192	2	3	4	4	0	1	1	2.36	0	0	2	"Training 1"	2	"N"	0.5
"24W"	"Train.csv"	"08/05/15"	193	2	3	2	1	-1	1	1	0.816	0	1	2	"Training 1"	2	"L"	0.333333333333333
"24W"	"Train.csv"	"08/05/15"	194	2	3	7	6	-1	1	1	1.122	0	1	2	"Training 1"	2	"L"	0.461538461538462
"24W"	"Train.csv"	"08/05/15"	195	2	3	1	2	1	1	1	1.157	0	-1	2	"Training 1"	2	"R"	0.666666666666667
"24W"	"Train.csv"	"08/05/15"	196	2	3	6	4	-1	1	1	1.11	0	2	2	"Training 1"	2	"L"	0.4
"24W"	"Train.csv"	"08/05/15"	197	2	3	10	8	-1	1	1	1.497	0	2	2	"Training 1"	2	"L"	0.444444444444444
"24W"	"Train.csv"	"08/05/15"	198	2	3	4	1	-1	1	1	1.975	1	3	2	"Training 1"	2	"L"	0.2
"24W"	"Train.csv"	"08/05/15"	199	2	3	8	4	-1	1	1	0.491	0	4	2	"Training 1"	2	"L"	0.333333333333333
"24W"	"Train.csv"	"08/05/15"	200	2	3	10	9	-1	1	1	0.872	0	1	2	"Training 1"	2	"L"	0.473684210526316
"24W"	"Train.csv"	"08/06/15"	1	2	3	1	8	1	1	1	1.311	0	-7	3	"Training 1"	3	"R"	0.888888888888889
"24W"	"Train.csv"	"08/06/15"	2	2	3	1	7	1	1	1	1.631	0	-6	3	"Training 1"	3	"R"	0.875
"24W"	"Train.csv"	"08/06/15"	3	2	3	10	4	-1	1	1	0.535	0	6	3	"Training 1"	3	"L"	0.285714285714286
"24W"	"Train.csv"	"08/06/15"	4	2	3	7	2	-1	1	1	1.282	0	5	3	"Training 1"	3	"L"	0.222222222222222
"24W"	"Train.csv"	"08/06/15"	5	2	3	2	5	1	1	1	0.714	0	-3	3	"Training 1"	3	"R"	0.714285714285714
"24W"	"Train.csv"	"08/06/15"	6	2	3	10	2	-1	1	1	1.283	0	8	3	"Training 1"	3	"L"	0.166666666666667
"24W"	"Train.csv"	"08/06/15"	7	2	3	10	5	-1	1	1	1.331	0	5	3	"Training 1"	3	"L"	0.333333333333333
"24W"	"Train.csv"	"08/06/15"	8	2	3	6	1	-1	1	1	1.254	0	5	3	"Training 1"	3	"L"	0.142857142857143
"24W"	"Train.csv"	"08/06/15"	9	2	3	7	1	-1	1	1	1.762	0	6	3	"Training 1"	3	"L"	0.125
"24W"	"Train.csv"	"08/06/15"	10	2	3	9	8	-1	1	1	0.624	0	1	3	"Training 1"	3	"L"	0.470588235294118
"24W"	"Train.csv"	"08/06/15"	11	2	3	4	9	1	1	1	1.311	0	-5	3	"Training 1"	3	"R"	0.692307692307692
"24W"	"Train.csv"	"08/06/15"	12	2	3	6	6	0	1	1	0.986	0	0	3	"Training 1"	3	"N"	0.5
